"","Aqua.Cap.items","Country","Total.production","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"219","Bonga shad, North African catfish, Tilapia","Senegal",599751.33832902,0,0,0,0,0,0,1970.48552977756,0,0,384.633196594856,0,0,0,0,0,10349.2736552972,0,0,13993.422829878,1605.39759981241,7655.53256711009,8906.14828542906,16623.1057421106,0,9582.83008070299,9455.12217320728,8575.65863553207,26066.04,32405.892898411,16036.6342393903,10624.2510349867,30577.2474441992,28279.6889626346,18771.8901989055,20326.2570015194,13073.3197159764,49332.3866067386,61161.3934474515,33908.5895405888,51935.84,51889.79,13190.8749261032,7547.48831150939,45522.1437051538
"220","Marine fish, Fish","Senegal",1161240.58255058,26172.38,21211,21619.3399999999,21267.84,18810.32,20248.26,27768.04,30551.7,43490.0799999999,27199.0399999999,30035.0400000001,33336.48,15159.78,29008.4600000001,52638.38,64433.62,59167.76,32427.92,32392.1,44192.54,33890.64,35408.44,37230.98,24826.9,20380.28,22209.14,26142.66,30123.04,43726.08,32190.36,30844.66,23890.72,12165.68,15617.28,3001,3072,2944,14601.82,1877.12,6704.3,4839,16948.7322397277,18067.9410032374,49407.72930762
"221","Amberjack and jack and trevally, Skipjack tuna, Swordfish","Seychelles",7355.6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,257,274.3,0,408,372.46,1506,564,261.34,317.68,0,0,0,0,0,185.57,0,0,0,0,0,0,668.54,2249.7754
"222","Marine fish, Fish","Seychelles",860790.02022615,376,317,263,290,339.58,0,100,547,411,502,360,1701.68,7280.54,8004.34,9621.96,10422.52,9251.12,8557.56,13780.52,16717.06,15096.56,30389.4,20159.1599999999,63072.3,64153.2799999999,103459.48,84244.56,24018.22,3863,2681,3414.92162614913,0,22180.92,0,0,61772.7,92002.68,58011.62,0,26318.86,86882.3599999999,1701,0,8525.11859999999
"223","Bobo croaker, Bonga shad, Sardine","Sierra Leone",62416.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10069.7,13260,11581.3,11342.14,4397.98,3419.18,5022,1990.44,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","Marine fish, Fish","Sierra Leone",1235.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,1134.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","Freshwater fish, Fish","Singapore",3232.34178683545,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,57,91,0,202,0,0,0,53,464,185,0,0,0,9,0,0,0,854.570406597622,1150.77138023783,0,0,0,0,0,0
"226","Marine fish, Fish","Singapore",177921.208213165,519.04,3412.08,7151.24,4646.72,8405,8066.44,9682.28,9865,9062.92,8348.76,7195.72,5170.04,15916.42,10126.18,25386.36,12949.76,0,137.4,0,530,730.18,226,10425.92,3692,2026.46,8535.86,2595,0,70.44,0,0,0,0,0,108.64,0,792.649593402378,1430.69861976217,0,10,48,658,0,0
"227","Freshwater fish, Fish","Slovakia",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","Marine fish, Fish","Slovakia",37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","European pilchard, Tuna, Argentine hake","Slovenia",276.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","Marine fish, Fish","Slovenia",34909.4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.1,0,0,0,0,5.6400000000001,1246.26,1318.02,1601.07999999999,1487.8,1904.32,1732.06,2229.89,2165.84,600.39,1454.56,1309.5,1185,149.32,1355.2,1531.62,2165.72,2003.12,2027.57,1884.84,1448.16,1973.21,1070.2758
"231","Albacore, Skipjack tuna, Yellowfin tuna","Solomon Islands",7807.6162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303.1,3504.5162
"232","Marine fish, Fish","Solomon Islands",195138.74,0,28.8600000000006,0,2312.26,2144.02,4789.32,444.240000000002,0,3788.16,3999.42,3718.8,6403.5,5731.46,3699.94,4491.54,20360.64,19746.18,11959.18,19958.92,21591.14,16012.26,18323.34,9382.86,6192.7,7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169,0,0
"233","Freshwater fish, Fish","South Africa",1600.72586067884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,59,0,0,0,381.823493975904,757.7,362.202366702938
"234","Marine fish, Fish","South Africa",56838.5729516658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1087,1679,3225,1378,832,1962.04383753486,5087.79940849894,4410.15361669333,2952.6,866,469,475,7268.86634389621,11725.3797098611,7361.76,56.6,510,230,1864.56,7.32,500.975895860283,1224.42,5.00000000000005,448,488.876506024096,364.5,345.717633297062
"235","Mullet, Rainbow trout, Tilapia","South Africa",425284.491145062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17706.53,31853.5,22025.77,24449.1,25916.51,25228.78,22658.03,28672.16,37674.5,32134,38611.21,42859.13,41921.56,3156.60372712755,1926.98886498598,2050.5000778575,462.881685061525,1440.76602810339,2396.05725663897,5227.25635230902,5565.93554133938,7253.74755829569,2024.78851721569,1524.04667228615,0,0,544.138863841298,0,0,0
"236","Shallow-water Cape hake, South American pilchard, Southern African anchovy","South Africa",331079.188854938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322.74,5504.08,4978.48,9079.66,13900.62,7122.16,5729.38,1138.66,10491.5,6552.78,6777.16,4143.12,4512.28,26893.8462728724,22497.081135014,23411.1899221425,5766.51831493848,11723.5039718965,21318.042743361,31385.263647691,32790.2244586606,45559.9824417043,12288.7114827843,9672.32332771385,0,0,2519.8811361587,0,0,0
"237","Alaska pollock, Chub mackerel, Japanese anchovy","South Korea",146437.890743097,0,0,25410.3903643669,23753.9105080315,13050.1880443402,0,0,0,0,7488.13100263388,51516.6847955971,25218.5860281275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","Carps, Japanese eel, Common carp","South Korea",16435.3592569028,0,0,1002.11963563309,1218.31949196847,1044.78195565975,0,0,0,0,631.358997366091,8716.05520440288,3822.72397187255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239","Marine fish, Fish","South Korea",703672.750366601,5700,109586.98,52845.3599999999,45851.32,34073,23396,3661.22,107536.8,24071.84,1996.12,87758.22,23809.48,9594.61795348783,6639.88971824983,3488.24,5902.66692175376,1411.04825762747,6236.06403881115,4407.96064644604,2096.26385038504,3407.171437695,1305.5,1130.68,2250.4,1190.8,985.92,3358,2042,2207,932,565,1276,733.684136175496,0,117215.932156411,828.191249559786,1753.42,218.42,454.78,1754.76,0,0,0,0
"240","Atlantic cod, European pilchard, Yellowfin tuna","Spain",662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,539,0,0,0,0,0,0,0
"241","Marine fish, Fish","Spain",194451.283771082,0,682.512101176915,35.3351588920852,550.008333484369,827.772528590057,226.4,561.18,0,59.76,79.3800000000002,167.436455005306,0,531.652746702117,2435.2122183048,5758.19394980771,6380.79545602137,135.75,0,952.092361962019,1107.26,912.087679442799,546.88,244.012630894464,735.371276255805,1159.51087391558,37979.7369695285,757.0021147461,227.178999930257,1813.07373888571,521.277382284267,879.81888866411,406.75,1961.50000000001,18830.98,7239.40999999999,4873.37282883461,15297.9847183768,8250.02870953262,31377.6845000849,24835.9677594824,6387.70166794585,5838.12447446438,2780.70173865096,104.38550921509
"242","Marine fish, Fish","Sri Lanka",9444.5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,224.9,1331.8,1,0,1,3,61.36,21.34,145.32,2,95.72,0,6,189,4267,1556,109.34,1,0,0,0,345,81.34,0,0,0.179999999999999,536.22,464.0775
"243","Marine fish, Fish","Sudan",1647.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,74,0,669,601,103.37
"244","Cachama","Suriname",2540.78512393216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575.3,965.485123932163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","Croaker and drum, Sardine and sardinella and sprat, Yellowfin tuna","Suriname",559.934876067837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.55,36.384876067837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","Marine fish, Fish","Suriname",3833.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0,0,0,28,60,0,0,0,293.64,385.82,427.98,651.66,27,236.68,47.76,61.32,251,205.48,545.5,401.68,202,0
"247","Atlantic cod, Atlantic herring, European sprat","Sweden",273410.129108284,0,0,0,37,0,89,0,108,130,0,62,2,12047.94,11761.33,14696.68,817.33,28305.18,66410.55,64866.17,38813.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440.50806275259,2397.59092956636,16301.2773352098,0,9124.47278075536,0,0
"248","Marine fish, Fish","Sweden",146857.811753538,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8189.65,324,13.25,807.73,4.25,8804.25,128.5,155.5,169.9,17770,19022,15497,11516,2335,0,0,488.936671277046,391.254704849136,4072.60799989605,9189.15734058983,4587.48555292549,22269.2778801184,20620.5279038821,466.5337
"249","Common carp, Sardine and sardinella and sprat, Tuna","Syria",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","Emperors, Perch, Sardine","Tanzania",223065.076249267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35378.68,27582.98,27359.11,33275.69,41455.14,13794.5022189379,33461.27,919.116750289464,2804.68300745806,6591.13147370774,204.755676435973,238.017122438126
"251","Lake Tanganyika sprat, Nile perch, Tilapia","Tanzania",308558.414950733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814.5,378.25,11927.5,19548,10600.5,15379.4277810621,761.25,14121.5032497105,22288.6869925419,35371.5685262923,87145.384323564,89221.8440775619
"252","Marine fish, Fish","Tanzania",1474.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.68,120.02,81.74,557.02,167.02,130.02,28.22,71.34,0,8.06,0.72,0,194.7,0,89.4,0,0,0,0,0
"253","Freshwater fish, Fish","Thailand",41513.7408889652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208.32528625527,1422.95029658979,4210.90607983026,6158.28392517857,8068.93176610874,5096.74846478183,8441.52369919694,6906.07137102381
"254","Marine fish, Fish","Thailand",13319032.5843783,0,0,0,0,0,776.239999999999,0,0,39220.31,95127.95,121906.74,160491.86,192358.92,217926.68,250215.467523296,225828.84,221139.2,224078.18,244048.54,200833.44,210667.12,252923.08,259660.1,227373.580000001,305766.62,313757.62,321620.02,404625.02,392589.04,424231.32164961,491531.68,492992.751447856,602787.235781792,643278.412653419,792191.118269017,747770.730839141,803487.740642029,750376.387964797,877073.8,807422.74,715755.928821935,104045.848985417,96243.73,86908.5898
"255","Marine fish, Fish","Togo",1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,738,0,221,13,0,0,0,0,0,0,0,0,0,0
"256","Herring, Sardine and sardinella and sprat, Serra Spanish mackerel","Trinidad",3386.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.65,0,0,1995.93,680.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257","Marine fish, Fish","Trinidad",124.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,2.82,0,16.92,0,0,8.46,0,0,0,0,0,0,0,50.76,31.02,0,0,0,0,0,0,0,0,0,0,0
"258","Marine fish, Fish","Tunisia",3098.24921875746,0,0,0,0,0,46.34,0,0,0,0,0,0,0,0,258,138,69.96,200,0,135.06,0,52.26,469.1,0,61.2,129.7,216.12,299.1,0,277.169218757462,0,0,0,104.4,641.84,0,0,0,0,0,0,0,0,0
"259","European anchovy, European pilchard, Mediterranean horse mackerel","Turkey",398.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","European anchovy, Mediterranean horse mackerel, Rainbow trout","Turkey",236220.659436817,1197,0,481,1041,0,5548,6320,5043,7226,3707,3511,3005,519,3794.5,243.77,2037.84,1716.11,552.634772534614,2596.13,2342.08,1489,2807.75,1066.57,4076.75,13001.7699004267,3389.25,4330.5,3029.5,3685.25,2667.15,290.759563855807,5526.53,10552.52,9145.61,10827.52,14615.3,1596.75,1044.5,872.25,1949.5,2302,25800.06,28537.75,32735.0552
"261","Freshwater fish, Fish","Turkey",24237.2825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.75,1399.25,3676.75,524.75,6196.75,4172.75,3073.25,4479.0325
"262","Marine fish, Fish","Turkey",47698.8207486113,0,0,0,0,0,0,0,0,0,55,503.74,711.16,456,865,606,0,0,61,41,26,3603.66,6,2515.44,11302.59,0,1311.5,10,1633.28607021518,2995.63619745484,3424.4916668426,3632.37397420542,627.818586425134,2027.7796792375,684.62172921647,1087.8150100932,1041.21899609057,614.635209344194,1864.81624966724,108.43,0,0,1027.08753540468,2307.77950046809,2546.94034394625
"263","Rainbow trout, Common carp, Tarek","Turkey",98246.1753270387,0,0,0,75.94,0,95.16,230.6,398.86,1393.98,920.84,703.1,1877.28,1810.55,181.61,121.71,0,0,3255.10522746539,13147.74,15838.9,793.57,0,0,0,26053.0900995733,0,1094.63,0,0,0,0,0,0,0,0,137,14567.24,15503.52,9.25,0,0,36.5,0,0
"264","Black and Caspian Sea sprat, Silver carp, Common carp","Turkmenistan",1313.45698275795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66959964804223,14.457779886148,0,1.78691446028513,14.4186555101265,162.975155279503,937.124463519313,57.188791658909,110.5,0,12.3356227956191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","Herring, Sardine and sardinella and sprat, European pilchard","Turkmenistan",6456.72301724206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.050400351958,479.682220113852,0,68.4030855397149,1501.99134448987,1411.3648447205,1246.37553648069,625.391208341091,459.8,0,423.664377204381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266","Fish","Uganda",103.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.74,0,0,0
"267","Nile perch, Silver cyprinid, Tilapia","Uganda",433023.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6981,13204.75,8492.34,6877.75,16398.68,11834.23,17964.4,21258.02,29525.44,30627.08,31676.42,40679.09,38993.97,30029.42,22709.22,18043.59,41147.87,39838.79,5956.96,0,784.67,0,0,0,0,0
"268","Atlantic salmon, Rainbow trout, Tilapia","UK",2255.57501031413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255.57501031413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","Freshwater fish, Fish","UK",2790.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,176.25,360,1634,287.52
"270","Marine fish, Fish","UK",333504.345719155,0,9041.54,6210.93,7042.63,2137.33,7,0,12049.65,85,492.25,0,206.25,99.5,2834.75,1616.5,2649.75,1198.35897435897,33.7400000000007,0,357.5,227.5,278.5,150,248,13672.17,5389.46000000001,398.5,695.336744795901,371.5,1700.75,1268.25,9444.76,165,45175.25,53002.25,25960,20397,24119.5,27559.48,19767.42,3613.5,14665,6273.23,12899.31
"271","Tuna, Haddock, Atlantic cod","UK",348272.32550412,17855.15,15753.84,3057.2,0,0,0,0,0,0,0,0,0,159,7501.1661679242,8,3369.17001206534,17948.9403080408,11032.2364244365,24368.16,34906.0500184857,42264.7103996751,53079.9349896859,47489.2545357335,27339.9810462807,24307.4447544697,16501.5466912217,420.040156100453,69,1,0,0,0,0,0,286.75,553.75,0,0,0,0,0,0,0,0
"272","Common carp, Black and Caspian Sea sprat, Silver carp","Ukraine",1189.87479365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.87479365079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273","European pilchard, Herring, Cape horse mackerel","Ukraine",20857.8052063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20857.8052063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274","Marine fish, Fish","Ukraine",13900.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942.00000000001,0,0,0,0,0,0,0,0,7958.96,0,0,0,0,0,0,0
"275","Emperors, Narrow-barred Spanish mackerel, Tuna","United Arab Emirates",107404.6328,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.52,0,0,0,0,0,0,0,0,0,1280.54,15434.56,13768.56,0,0,53,0,0,0,0,0,0,87,0,0,0,0,0,7939.08,19230.12,48116.2528
"276","Marine fish, Fish","United Arab Emirates",14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","Argentine hake, Striped weakfish, Whitemouth croaker","Uruguay",474393.67126073,1170.97571344513,2751.83426160338,4539.87,26793.4,41076.86,4781.25,10402.5,7990.5,2939.77,3898.47,7304.31,6369.19758568165,9157.25,10002,12426.5,16215.5,12442.75,4573.5,18403,10893,24572,11931,10836,9833.25,10627.5,10926.25,10423,5098.5,8746.75,6129.25,2641.25,2368.75,13583.25,9176.75,5994.75,13392.5,16727.02,13427.72,15916.47,12100.25,10210.33,8528.85,12500.29,14569.5537
"278","Leporinus, Streaked prochilod, Granulated catfish","Uruguay",136758.012414318,0,0,0,0,0,45654.73,0,21256.43,0,0,0,11.7224143183549,0,0,0,0,0,3090.86,13097.9,17750.66,18953.29,0,2684,1705.88,1353.87,1848.24,2628.56,1247.78,3934.97,0,1539.12,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","Marine fish, Fish","Uruguay",101440.09,0,0,0,0,0,0,568.02,745.839999999999,1740.7,533.13,749.42,541.45,290.27,131.63,150.12,8.61999999999999,0,0,263,492,1169,11107.03,20352.46,12387.28,6797.22,5846.85,3228,5719.91,5194.05,6375.33,798,5073.68,8929.34,145,0,0,677,407,590,180,13,155.72,61.04,18.98
"280","Alaska pollock, Gulf menhaden, Tuna","USA",139669.205936507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58136.3952311236,0,49685.102182321,961.510310733574,24623.5456677314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6262.65254459696,0,0,0,0,0,0,0
"281","Channel catfish, Pink salmon, Tilapia","USA",11765.3066080904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5011.13476887642,0,4816.45781767898,62.0096892664278,1875.70433226859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","Marine fish, Fish","USA",1922409.07216724,0,0,0,0,0,0,381,0,11004,144946,187801,200735,309656,171130,192235.36,64280.25,4796.06,6573.92,36122.75,46330.0421672399,35406.7500000001,67639.5,3918,6924.25,5305,19002.34,36929.24,20742,23604.88,51482.96,41647.18,66773.9,45460.44,20554.16,28905.64,5762,39601.7,6327.14,4353.75,3743.5,4886.25,2356,2809,2282.11
"283","Common carp, Sardine and sardinella and sprat, Silver carp","Uzbekistan",2665.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.7,1398.18,777.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","Chilean jack mackerel, Skipjack tuna, Yellowfin tuna","Vanuatu",6432.8551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.83,0,2760.18,0,662.25,2124.5951
"285","Marine fish, Fish","Vanuatu",12980.9462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,62,2,0,0,0,0,0,0,0,0,0,0,0,4287.12,6807.01,1807.8162
"286","Granulated catfish, Leporinus, Prochilod","Venezuela",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,98.75,0,0
"287","Marine fish, Fish","Venezuela",46072.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10357.44,11007.48,5808.12000000001,5859,2035,475,120,230,1473,5119,2785,273,207,3,0,0,0,0,1,0,1,123,120,75,0.5
"288","Freshwater fish, Fish","Vietnam",18779.9379635709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,87.75,0,0,0,0,0,0,0,67,45,0,0,0,0,0,0,1273.75,136.36875870686,1745.18170486406,1321.5,864,6975.75,2122.25,4040.3875
"289","Marine fish, Fish","Vietnam",229770.7168,0,0,0,0,0,0,0,0,0,0,0,71,36,5,108,0,0,0,11,439.44,372.61,0,0,0,0,27074.76,27960.64,3942.52,3239.7,727.3,1212.86,413.4,2882.38,3941.12,4130.96,5943.46,19117.64,12918.25,12130.68,41106.48,11758.14,12733.61,12938.32,24555.4468
"290","Fish","Yemen",2513.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,0,1665,0,0,0,0,0,0,0,0,321,0,166,251.52
"291","Indian mackerel, Indian oil sardine, Pelagic fish","Yemen",21807.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681.56,231.32,547,1074,0,0,0,0,3065.76,1283,961.25,366.82,87,27,0,11482.57
"292","Indian oil sardine, Yellowfin tuna, Tuna","Yemen",360789.461034825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21695.9152257417,48436.2666666667,51905.4255366813,67837.4817483444,77018.7422375525,46244.4499503194,35505.3343958869,12145.8452736318,0,0,0,0,0
"293","Indian threadfish, Shark and ray and skate, Barracuda","Yemen",61821.2989651753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7732.97477425828,3459.73333333333,14345.0044633187,13583.4382516556,17856.7377624475,2717.40004968063,1622.55560411311,503.454726368159,0,0,0,0,0
"294","Fish","Zambia",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","Jack and horse mackerel, Lake Tanganyika sprat, Mackerel","Zambia",122.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","Freshwater fish, Fish","Zimbabwe",300.257951394887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9514616657474,0,0,0,0,0,0,0,0,0,0,0,234.30648972914,0,0,0,0,0,0,0
"297","Marine fish, Fish","Zimbabwe",18441.9445486051,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,95.26,0,0,0,0,0,0,0,42.7485383342526,0,39.4,0,0,0,0,0,0,0,0,0,1054.61351027086,1512.5,4980.25,4277.5,2591.75,1086,1220,1539.1025
